"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","water","N","P","NH3N","HWsum"
"127","5","0","0","0","0","1","1","1","0","0","0","0",4261.68654021263,7.564535843,36923.5019311595,238.545381762433,12.154912242064,72.1073799021682,923.002928229285
"128","3","0","0","0","0","0","1","0","0","1","0","0",39.3735739540726,7.5021028579119,1548.08692557458,10.0014616003454,1.08798940122309,0.584524886487195,1396.52079041413
"129","4","0","0","0","0","1","1","1","1","0","0","0",861.461776753196,7.295666667,13961.1161951032,90.1962061761433,4.59588428203969,78.5284703571927,202.987930256828
"130","4","0","0","0","0","1","1","0","0","0","0","0",467.953807117951,7.80508184881764,10420.0496531112,19.4671177739303,2.00741871428938,8.82073420374678,403.789083012618
"131","5","0","0","0","0","0","0","1","0","0","1","0",298.319738648138,7.80154671785793,4986.68481684624,32.2166254852969,1.64157550555404,9.73842560304028,263.886867995694
"132","4","0","0","0","0","0","1","0","1","1","1","1",3739.26525900845,7.564535843,46394.9074427202,299.735678617664,15.272820807336,90.6039525406304,2670.25512029769
"133","5","0","0","0","0","1","1","0","1","0","1","0",1915.79083178906,7.31686707347327,32567.7834864492,390.353596249097,74.8271168064658,141.443002429241,2400.37992810631
"134","4","0","0","0","0","1","1","1","1","1","1","1",2680.73479929302,8.16700232446517,57191.0700814231,369.484608284567,18.8268284829258,16.9149296732023,1187.21106133668
"135","4","0","0","0","0","0","0","1","0","0","0","0",1073.26530926711,7.52179719506691,31978.8736055011,163.596384191388,7.30711119006002,23.9027065941955,895.946786098064
"136","3","0","0","0","0","1","1","0","0","0","0","1",184.433484148561,7.564535843,4931.72165465145,6.49870512055815,0.194813674409175,1.19577888037474,1827.87553118369
"1372","2","0","0","0","0","0","0","1","1","0","0","0",46.6707490005791,7.4546097357455,245.571051758714,1.58651907928867,0.0808399647976324,9.56573543337034,303.312686192287
"138","4","0","0","0","0","1","0","1","1","0","0","0",4674.17258208106,7.564535843,24455.6334030232,157.996346574076,8.05059277524322,75.5778256684042,737.495110395614
"1391","4","0","0","0","0","1","0","0","0","0","1","1",538.715437470668,7.21942381106221,6798.77967794986,43.9237182045067,2.09354664867451,24.5770003577509,243.266841841444
"1401","4","0","0","0","0","1","1","1","1","1","0","0",4031.5097797247,7.03177758896267,26575.1288135251,171.689409620015,8.7483131800463,34.3267434546624,2515.57935551072
"141","4","0","0","0","0","1","1","1","0","1","0","0",501.445913408912,7.6627428393036,14995.566909858,64.9360368995563,0.481177150216219,13.0826847666913,627.66526216144
"1423","3","0","0","0","0","1","1","1","1","0","1","1",381.535698674875,7.5207261901753,5788.99486421023,37.3999733977534,1.90568935420125,0.988349291543483,1245.86850799585
"14310","5","0","0","0","0","1","1","1","0","1","0","1",216644.459693829,11.4659341280977,166530.114319448,2299.29466982001,155.337196375193,289.68500827408,1052.50774080302
"14410","4","0","0","0","0","1","0","1","0","0","0","0",7064.14183358401,7.76582613656972,174239.488021534,1125.67939155325,11.0883738405591,51.2863013640728,1711.39619900704
"1454","4","0","0","0","0","1","0","1","0","0","0","0",1592.39020139475,8.20787669159753,29655.1231548896,191.587804609806,0.846952753319723,25.7274162753984,1565.81395052771
"1461","5","0","0","0","0","1","1","1","0","0","0","0",1720.43046288239,7.564535843,7519.32406618167,48.578816643637,2.47529945382107,14.6843806430054,678.386124704873
"147","4","0","0","0","0","1","0","1","0","0","0","0",2622.38679547177,7.44004342292875,34237.902534768,221.194987024222,11.2708350793093,266.901855755658,293.969248120318
"148","4","0","0","0","0","1","0","1","0","0","0","0",1382.87613419572,8.23883371556279,25890.6529522324,167.26733300818,0.739439174729649,35.5987219328666,1510.53230178326
"149","4","0","0","0","0","1","1","1","0","1","0","0",206316.650420459,11.3913956456212,169137.481968721,2154.70910299944,145.10195468867,347.340914362854,989.20073636421
"150","4","0","0","0","0","1","1","1","0","1","0","0",337.77175387436,7.35662585564888,11470.0271151639,46.9349356204566,0.216117630695102,10.8959653618959,1096.36021925414
"151","4","0","0","0","0","1","0","1","0","0","0","0",5976.40086533263,8.57807349553737,62059.5612982782,400.937640502685,1.77242616813086,78.8403944245633,1203.03572350591
"152","3","0","0","0","0","1","1","1","0","1","1","0",1186.77356548979,7.03013623427068,5471.19634176861,35.3468265959633,1.80107270254395,10.6846212439823,366.795537662423
"153","4","0","0","0","0","1","0","1","1","0","0","0",4615.61568475785,7.564535843,21722.5903399787,140.339440611733,7.15089754445967,39.8801086712996,526.129904239557
"154","4","0","0","0","0","1","1","0","1","0","0","0",1706.6572310019,7.73553458542734,21320.9202404819,137.744438990574,7.0186710613002,41.637320819486,761.795035219095
"155","4","0","0","0","0","1","1","1","0","1","0","0",1795.78070517644,7.564535843,7160.42043778813,46.2601090795783,2.35715133993602,28.8222412869623,694.398038014685
"156","4","0","0","0","0","1","1","0","1","0","0","0",4194.91644078667,8.03707986983404,23619.1990085961,152.592537235755,7.77524547287582,46.1255966190164,781.615556990869
"157","4","0","0","0","0","1","1","1","0","1","0","0",442.296028776192,7.33540152586365,9855.92860316695,59.3398136537313,0.252884132608306,3.12321178038837,1030.49496152531
"158","5","0","0","0","0","1","1","1","1","1","1","0",17763.5498521941,7.7000752539964,272188.943098054,1758.48475782894,89.6023547110438,460.845395296206,2117.48620813809
"15910","4","0","0","0","0","0","0","1","0","0","0","0",344.221707710379,7.564535843,6695.07959631085,43.2537607436719,2.20396497394886,13.0747253828648,309.318628664799
"1602","3","0","0","0","0","1","1","0","0","1","1","0",398.994845633272,8.62738392681222,8085.10500655963,52.2340612216652,2.66154987215826,8.1000396346227,337.338722032309
"16110","4","0","0","0","0","0","0","1","0","0","0","0",311.021877908912,7.564535843,3565.95036657224,23.0379283415382,1.17388144388119,6.9638935725456,565.115476218483
"1621","4","0","0","0","0","1","0","0","0","0","1","1",529.761868012178,7.3960377819953,7743.56427504536,50.0275271743924,2.38447395055219,44.8273056202912,377.085691930925
"163","3","0","0","0","0","1","1","1","1","0","1","1",2173.20296301543,7.70716102869575,18090.5615605687,116.874610690959,5.95526363195921,3.11186819678119,923.895269193159
"164","4","0","0","0","0","1","1","0","0","0","0","0",84.1361813774239,7.15415398951261,3557.30201526181,22.9820554095599,1.17103447803714,21.7451391164493,311.339746983292
"165","5","0","0","0","0","1","1","1","1","1","1","0",11305.5608543103,7.81615178975315,276866.52911097,1788.70444078235,91.1421774392801,676.901924457316,2069.48059392974
"166","4","0","0","0","0","1","1","1","1","1","1","1",1927.17343173325,7.55923351743377,16941.9472726397,109.45395395723,5.57714928344004,23.8932910408112,1376.00135179076
"167","4","0","0","0","0","1","1","0","0","0","0","0",1821.89304114949,7.45787987297949,12084.4256352477,78.0717910251954,3.97809323187253,24.0649122104059,1812.5841373562
"1681","3","0","0","0","0","1","1","1","0","0","0","0",85.2979293375074,7.1951065755203,769.549464119598,4.97169718768127,0.253329335517181,2.36779901910573,252.041937130161
"169","4","0","0","0","0","0","1","0","1","1","1","1",2846.68675940879,7.564535843,35320.2459829614,228.187499083753,11.6271336121623,68.9764042403785,567.4163631909
"170","4","0","0","0","0","0","0","1","0","0","0","0",1078.48876594983,7.418902557711,82740.9027621218,333.035924677739,12.8370172232552,35.5733209696109,1210.77423629209
"1717","5","0","0","0","0","1","1","1","0","0","0","0",3982.03361328091,7.564535843,26211.9673401001,169.343194114476,8.62876341886855,51.1889768844931,877.743589172517
"172","5","0","0","0","0","0","0","1","0","0","1","0",2925.84852418423,7.564535843,36302.4450219969,234.533025121448,11.9504654330773,70.8945267301823,530.69194271656
"1731","4","0","0","0","0","1","1","1","0","1","0","0",1168.26353627123,7.564535843,5145.50119511,33.2426634224111,1.69385654716169,9.2207878629975,464.757089659474
"174","4","0","0","0","0","1","1","0","0","0","0","0",427.447469004359,7.456,10971.7888651293,70.8835680996168,3.61182238562307,22.3388255495427,2018.70005370498
"175","4","0","0","0","0","0","1","0","1","1","1","1",974.989214417403,7.564535843,12097.1718319439,78.1541382113752,3.98228917413117,23.6243942045107,2674.05344681698
"1761","4","0","0","0","0","1","1","1","0","1","0","0",486.924161864244,7.64655599555846,14219.1167262145,61.2534870065049,0.35591063868577,9.54784732349913,719.562295106885
"1771","4","0","0","0","0","1","1","1","0","1","0","0",374.805203128565,7.49125778107815,15522.1188464663,44.3106093806312,0.361459762853531,14.1334448777432,585.22510060475
"178","3","0","0","0","0","1","1","1","1","0","0","0",3.53280251765857,7.50491244170686,140.150508504931,0.905446526127101,0.0461363914873764,0.273697928035123,375.653341449377
"1794","5","0","0","0","0","1","1","0","0","0","1","0",6641.75133058175,8.3302439308037,66998.7810796023,432.847616709605,172.46507015922,423.087259713605,1372.91586186646
"1801","3","0","0","0","0","1","1","0","0","0","1","0",38.6154821727378,7.64750400186055,1196.90564767655,7.73264451491642,0.394011465285751,29.3270506164292,498.894578484282
"181","3","0","0","0","0","1","1","1","0","0","0","0",43.9946182797924,7.41697235852214,542.142096238043,3.50252512759288,0.178468705555081,2.57009595812298,400.527078953367
"1824","4","0","0","0","0","1","1","0","0","0","0","0",133.155117816925,7.59579563875451,3365.03435949512,21.7399045036166,1.10774155172489,8.49928488716483,386.55453069596
"1836","4","0","0","0","0","0","0","1","0","0","0","0",731.627425780614,7.564535843,7835.49011891335,50.6214168275107,2.5793787098552,15.3018168119797,398.297558811269
"184","4","0","0","0","0","1","1","1","1","1","1","1",1362.0353184214,7.00045690176959,10461.4697683064,67.5866364031906,3.44382954803404,12.9381936339452,534.523072624262
"185","4","0","0","0","0","1","0","1","0","0","0","0",4524.10087447937,8.5950276433886,60777.6473425018,392.655797282855,1.73581460005332,22.6586964925162,1260.11314407756
"186","3","0","0","0","0","1","1","1","0","1","1","0",1235.80759481093,6.99506562523307,6710.54502374027,43.3536755946833,2.20905606498864,13.1049275943323,627.226336428557
"187","4","0","0","0","0","0","1","0","1","0","1","1",2002.86569593998,7.79563676456061,75221.8642890192,269.543110789641,25.1204178979982,16.9073515451031,258.468583048438
"188","3","0","0","0","0","0","1","0","0","1","1","0",218.597208354544,7.78878488832903,4125.95725128211,26.6558694671696,1.35823109087745,1.06205935343355,194.121118822594
"189","4","0","0","0","0","0","1","1","0","0","1","0",8528.46854528617,8.24903681165679,185281.873906822,558.614123484735,12.2375275160773,43.1943687051833,1022.02436718551
"190","4","0","0","0","0","1","1","0","0","0","0","0",432.139233975977,7.456,10934.7195608184,70.6440807571777,3.59961947645157,22.2633515558228,2010.03764947709
"191","3","0","0","0","0","0","1","0","0","1","0","0",39.0220987021998,7.63421474453434,762.353984660469,4.92521057910215,0.537290224330761,0.129223229295828,2758.50334217177
"192","5","0","0","0","0","0","0","1","0","0","1","0",2980.09807210971,7.564535843,36975.5459076591,238.88161339745,12.1720446920189,72.2090158417181,523.678881098719
"193","3","0","0","0","0","1","1","1","0","0","0","0",44.5373628041926,7.38237678252759,556.573586554115,3.59576019984824,0.18321943315724,1.84653111254191,613.801595790833
"1945","3","0","0","0","0","0","1","0","0","1","1","0",235.761366592993,7.88994147253716,3953.91597051227,25.5443916576886,1.30159652070466,4.96793766388274,264.087169172727
"1951","4","0","0","0","0","0","0","0","1","0","1","1",2356.04258250264,7.990192689207,22794.3200004187,147.263381908578,7.50370210756468,9.72067445891707,744.603145597946
"196","4","0","0","0","0","1","1","0","0","0","0","0",66.6382738922816,7.52877513361362,2965.40528650723,19.1580889982106,0.976186957520026,26.9914849139657,410.161088325269
"19710","4","0","0","0","0","1","1","1","1","1","1","1",708.665943065097,7.42875975897856,12354.5853804229,79.8171661009699,4.06702759099308,19.7688458649912,385.934355572197
"198","5","0","0","0","0","1","1","0","1","0","1","0",3888.36283399723,7.57329205792947,37992.3643163737,679.635297496789,76.7616626836652,396.998218029881,2186.93566630965
"1993","4","0","0","0","0","1","1","0","0","0","0","0",359.624858366368,7.44672658063285,12716.704738312,50.7520294389941,3.64450773022121,16.1443199681695,1437.52337916896
"20010","5","0","0","0","0","1","1","1","0","0","0","0",1931.53325906452,7.564535843,8343.95103407837,53.9063436782879,2.74675984936556,16.2947828773167,652.84528736107
"2014","4","0","0","0","0","0","1","0","1","1","1","1",3724.08841553744,7.564535843,46206.600863851,298.519118352553,15.2108318337701,90.2362113104413,2637.27348604487
"2029","5","0","0","0","0","1","1","0","1","0","1","0",856.641080415098,7.32194458634759,18224.9815894099,186.234553583496,17.0442585014737,74.057288187965,1514.0698149705
"2032","4","0","0","0","0","1","0","1","1","0","0","0",7978.28892347515,7.564535843,28938.7259241283,186.959499024164,9.52638985269919,292.98975159606,695.523593429519
"204","4","0","0","0","0","0","0","1","0","0","0","0",374.684568883012,7.564535843,5688.35124064516,36.7497622779404,1.87255830402265,11.1086999428046,1441.65527498511
"2051","5","0","0","0","0","1","1","0","1","0","1","0",2960.08782294576,7.38538453666507,37821.1152164287,453.320836268867,106.805643005768,176.615477420929,2708.11158148189
"2064","3","0","0","0","0","1","1","1","0","0","0","0",22.3094453891693,7.564535843,1613.83255082845,12.1076863747993,0.195405022062128,0.838192222110927,317.900241647532
"207","5","0","0","0","0","0","0","1","0","0","1","0",3133.38460322998,7.564535843,38877.447460714,251.168904925823,12.7981349934863,75.9232122369681,619.089653485817
"2083","3","0","0","0","0","1","1","1","0","0","0","0",72.1594893831576,7.54432904250952,1482.47347679903,10.0627070357519,0.401289150258079,4.63266814838815,582.247871768755
"2092","4","0","0","0","0","1","1","1","1","0","0","0",1376.94509802062,7.295666667,17249.9672959261,111.443926458361,5.67854693411559,69.3595900973671,223.500985753566
"210","5","0","0","0","0","1","1","1","1","1","1","1",29848.2949544131,7.43284007579923,103438.664726049,1992.18768123063,79.7777540897233,795.960213136565,447.049898820543
"2111","3","0","0","0","0","1","0","0","0","0","0","0",186.617359687896,7.564535843,1372.57995321928,8.86759358739736,0.451841997321333,2.68049179972357,448.223086078554
"212","4","0","0","0","0","1","1","0","0","0","0","0",339.37964661899,7.33720769139225,7844.67655039995,50.6807660325967,2.5824028071943,175.641573581588,548.315449762973
"2132","4","0","0","0","0","1","0","0","0","0","0","0",425.224726878659,7.564535843,1266.48088354698,8.18213739380129,0.416915059370899,2.47329244066281,232.560737311355
"21410","4","0","0","0","0","1","0","1","0","0","0","0",852.527568542044,7.4746646054002,10838.6316068926,70.0233016765953,3.56798811394233,59.7960380766574,707.961840186693
"21510","5","0","0","0","0","1","1","1","1","1","1","1",27339.6689036826,7.68966752015191,125441.331826293,2697.7829756805,195.578792182386,426.002728971533,685.44961794344
"216","4","0","0","0","0","0","0","0","1","0","1","1",1183.55059280636,8.23839292042635,5893.62170818867,38.0759182344198,1.94013164867384,2.83796850994636,262.53456762404
"2173","4","0","0","0","0","1","1","0","1","0","0","0",4319.36921084821,8.03740001729128,23834.4350314601,153.983075956871,7.84609939610414,46.5459279759215,779.690053743467
"2181","4","0","0","0","0","1","0","1","1","0","0","0",4823.48057106401,7.564535843,25389.9350132449,164.032429871372,8.3581571581079,70.9852825078039,615.890732522397
"2198","3","0","0","0","0","0","1","0","0","1","0","1",385.583842327609,7.40932321768378,2509.59490095236,16.2133124528679,1.213068860434,4.90095206200681,209.703020380718
"22010","3","0","0","0","0","1","1","1","1","0","1","1",1310.42758460823,7.2731002942754,10428.5029211789,67.37365310862,3.43297713435149,3.83424510394782,1721.11961253074
"221","3","0","0","0","0","1","1","1","0","0","0","0",3.42053083291377,7.213293011,455.684118331643,2.94396079147802,0.150007452348094,1.10821913688941,1423.6444463304
