"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","water","N","P","Cu","Ni","NH3N","HWsum"
"356","4","1","1","1","1","0","0","0","0","1","1","1",2020.09,7.493988095,14996.96,95.55354722,1.493886588,1.42,0.54,118.4,668.9414
"513","4","0","1","1","0","0","0","0","0","0","0","0",29.56563616,7.493988095,6415.8438,40.87872699,0.639099058,0.386966777,0.084943615,12.79515737,2.987
"103","2","0","0","1","1","0","0","0","0","1","1","1",195.3,7.493988095,1298.04,8.270497917,0.129301175,0.078290303,0.009924634,36.943,14.69
"738","1","1","1","1","1","0","1","0","0","1","0","1",69.483351,7.493988095,971,6.186753472,0.096723861,0.058565132,0.007424131,6.803552,12.7
"817","2","0","0","1","0","0","0","0","0","0","0","0",6.755066079,7.217741935,697,4.440954861,0.069430001,0.042039029,0.005329165,0.239589624,2.1
"772","1","1","1","1","1","0","0","0","0","1","1","1",68.67532,7.493988095,5919,37.71307292,0.589607141,0.357000018,0.045255852,0.66966,19.124
"988","5","1","1","1","1","0","0","0","0","1","0","0",1669.9785,7.330645161,14030,89.39253472,1.397565162,0.846208862,0.0157,155.9033,41.3545
"515","4","0","1","1","0","0","0","0","0","0","0","0",14.845,7.493988095,8318.9028,53.00412027,0.828667765,0.501748345,0.027,16.59043982,4.268
"910","4","1","1","1","1","0","0","0","0","1","0","0",475.1458,7.362580645,12163.26,77.49854896,1.211614286,0.058599,0.092998597,24.2572654,125.639
"341","5","1","1","1","1","0","0","0","0","1","0","0",1863.92,7.493988095,21742.04808,138.5300633,2.165782534,1.311355223,0.166236681,43.3603023,672.6655
"465","4","1","1","1","1","0","0","0","0","1","0","0",436.1844248,7.493988095,9661,61.55532986,0.962357593,0.582695924,0.073866665,19.26699265,169.0855
"815","2","0","0","1","0","0","0","0","0","0","0","0",2.9,7.983870968,401,2.554982639,0.039944664,0.024186012,0.00306599,0.03,0.833
"246","4","0","1","1","0","0","0","0","0","0","0","0",191.922808,8.393666667,1724,10.98451389,0.17173217,0.103981759,0.013181465,3.438183969,12.59
"643","4","1","1","1","1","0","0","0","0","1","1","1",51.854785,7.625731567,6632,42.25597222,0.24324,0.400004075,0.050707351,0.783567,277.034
"274","2","1","1","1","1","0","0","0","0","1","0","0",11.38,7.88,366.89,2.337649826,0.036546877,0.022128693,0.00280519,0.819,4.723
"450","4","1","1","1","1","0","0","0","1","1","1","1",757.934,7.305297767,25377.682,161.6946058,9.694857768,0.215257009,0.145236882,230.802,380.842
"672","4","1","1","1","1","0","0","0","0","1","1","0",1496.427039,7.493988095,8600,54.79513889,0.856668595,0.51870251,0.065754406,28.011397,410.734
"596","3","1","1","1","1","0","0","0","0","1","1","0",488.4065897,7.493988095,3123,19.89828125,0.311090235,0.188361388,0.023878024,22.54172386,136.83
"388","5","1","1","1","1","0","0","0","0","1","0","0",11287.2475,7.493988095,51649,329.0830382,4.159071,18.817462,0.170711,174.764371,553.651
"789","2","1","1","1","1","0","0","0","0","1","1","1",74.522107,7.523225806,2808,17.89125,0.123717,0.169362401,0.021469578,15.418296,5.127
"234","4","0","1","1","0","0","0","0","0","0","0","0",32.762909,7.634193548,1038,6.613645833,0.103397907,0.062606187,0.007936404,2.070089884,4.3055
"337","5","1","1","1","1","0","0","0","0","1","0","0",5616.49,7.493988095,27119,172.7894618,2.701394842,1.63566202,0.207348109,54.0835911,578.0965
"714","5","1","1","1","1","0","0","0","0","1","0","0",950.354149,7.493988095,33564,213.8539583,3.343398225,2.024387331,0.256625685,14.216064,197.688
"525","4","0","1","1","0","0","0","0","0","0","0","0",31.41367673,7.493988095,6816.8749,43.43390778,0.679046819,0.411154665,0.090253132,13.59493619,17.4655
"684","2","1","1","1","1","0","0","0","0","1","0","0",123.08246,7.493988095,644,4.103263889,0.064150532,0.038842374,0.004923935,2.598704,22.413
"282","2","1","1","1","1","0","0","0","0","1","0","0",22.33,7.88,480.43,3.06107309,0.047856895,0.028976773,0.003673301,2.589,25.251
"82","4","1","1","1","1","0","0","0","0","1","0","0",769.2283731,7.666521739,18709.123,119.2056969,1.863664898,7.743323588,0.143047357,37.31172087,134.294
"1084","5","0","0","1","1","0","0","0","0","0","1","0",2727.5,7.644574774,49189.054,353.923,64.125,2.966800672,0.376092679,30.554,268.358
"86","4","1","1","1","1","0","0","0","0","1","0","0",1232.331933,7.666521739,29972.698,190.9718779,2.985659197,12.40508705,0.229167088,59.77473885,249.1283
"636","4","1","1","1","1","0","0","0","0","1","1","1",323.8469731,7.493988095,4313.311,27.48238085,0.429660241,0.260154098,0.032978977,8.602063071,193.394
"159","5","1","1","1","1","0","0","0","0","1","1","0",1214.734283,7.475483871,36784,234.3702778,3.664150885,2.218599201,0.281245358,11.119537,423.2251
"206","5","1","1","1","1","0","0","0","0","1","1","1",12272.1,7.771935484,111538,710.6674653,11.11059323,6.727330299,0.852804065,1279.156,585.7145
"911","4","1","1","1","1","0","0","0","0","1","0","0",957.843,7.456333333,18686.4,119.0609167,1.8614014,0.713598,0.14287362,37.26640425,130.4645
"627","4","1","1","1","1","0","0","0","0","1","1","1",394.0022761,7.493988095,5247.708,33.43591729,0.522737982,0.316511548,0.040123247,10.46553684,126.32
"444","4","1","1","1","1","0","0","0","1","1","1","1",342.422,7.305297767,15495.671,98.73109821,5.919702452,0.131436425,0.088681974,46.173,291.92
"471","4","1","1","1","1","0","0","0","0","1","0","0",791.6875984,7.493988095,17535,111.7247396,1.746707421,1.057610292,0.134070176,34.97016003,210.603
"658","4","1","1","1","1","0","0","0","0","1","1","0",781.31693,7.493988095,4836,30.81270833,0.481726666,0.291679691,0.036975385,20.998192,145.162
"742","1","1","1","1","1","0","1","0","0","1","0","1",85.03849,7.493988095,886,5.645173611,0.088256788,0.053438421,0.006774233,6.644728,17.62
"69","4","1","1","1","1","0","0","0","0","1","1","0",708.46,7.493988095,13521.35,86.15165712,1.346897199,0.815530021,0.103382365,48.09,192.931
"679","2","1","1","1","1","0","0","0","0","1","0","0",75.67927,7.493988095,484,3.083819444,0.048212512,0.029192095,0.003700597,0.92807,7.504
"771","1","1","1","1","1","0","0","0","0","1","1","1",82.895525,7.493988095,5070,32.30364583,0.505036021,0.305793224,0.038764516,0.412654,18.164
"438","4","1","1","1","1","0","0","0","1","1","1","1",148.733,7.317692308,6639.7,42.30503299,2.536517997,0.056318854,0.03799911,60.192,185.09
"236","4","0","1","1","0","0","0","0","0","0","0","0",40.232279,7.743,1183,7.537517361,0.117841738,0.071351752,0.009045054,2.35926429,4.759
"238","4","0","1","1","0","0","0","0","0","0","0","0",68.34262,7.361935484,1526,9.722951389,0.152008869,0.092039538,0.011667584,3.043311332,6.4
"1105","5","1","1","1","1","0","0","0","0","1","0","0",8148.0788,7.481774194,40573,258.5119965,4.04158313,2.628571643,0.310215526,536.50875,611.667
"146","5","1","1","1","1","0","0","0","0","1","1","0",753.616193,7.459666667,35111,223.7107118,3.49749896,2.117693469,0.268453832,9.725545,286.3635
"960","4","0","0","1","0","0","0","0","0","0","1","0",2452.995146,7.493988095,194376,833.3825975,3.221935885,7.329006151,1.384866229,70.649608,62.504
"305","5","1","1","1","1","0","0","0","0","1","1","0",511.720319,7.493988095,10916,69.55159722,1.08737144,1.38556,0.003898,3.289199,458.9298
"781","1","1","1","1","1","0","0","0","0","1","1","1",69.66271,7.493988095,6104,38.89180556,0.608035477,0.368158154,0.046670337,0.723394,44.3155
"193","5","1","1","1","1","0","0","0","0","1","1","1",8047.94,7.6215,69142.3,440.5420851,6.887446166,4.170265647,0.528652428,864.3582822,141.017
"196","5","1","1","1","1","0","0","0","0","1","1","1",13310.9,7.776333333,94651,603.0714757,9.428434794,5.708803638,0.723688407,1263.386,513.6295
"1170","4","1","1","1","1","0","0","0","0","1","1","0",1307.251,7.524193548,13033,83.04012153,1.298251373,0.78607556,0.099648509,25.99179331,146.027
"720","5","1","1","1","1","0","0","0","0","1","0","0",708.666445,7.493988095,26033,165.8699826,2.593215528,1.570160749,0.199044704,3.99697,220.65
"590","3","1","1","1","1","0","0","0","0","1","1","0",316.064591,7.493988095,2021,12.87685764,0.20131712,0.12189509,0.015452285,19.587071,100.411
"314","5","1","1","1","1","0","0","0","0","1","1","0",428.292829,7.493988095,11381,72.51435764,1.133691312,3.9319,0.001088,4.963511,530.188
"470","4","1","1","1","1","0","0","0","0","1","0","0",1012.782219,7.493988095,22432,142.9261111,2.234510457,1.352969152,0.171511958,44.73627772,196.325
"982","4","0","0","1","0","0","0","0","0","0","0","0",18.8264,7.493988095,422.5879,2.692530543,0.042095091,0.02548807,0.003231048,0.842769689,0.398
"916","4","1","1","1","1","0","0","0","0","1","0","0",1184.621,7.4976,18264.2,116.3708576,1.819344949,0.822104,0.139645538,36.42440815,198.3054
"747","1","1","1","1","1","0","1","0","0","1","0","1",89.01510805,7.493988095,1163,7.410086806,0.115849486,0.070145467,0.008892137,8.832312242,29.023
"931","4","1","1","1","1","0","0","0","0","1","1","1",960.717974,7.390013452,11504,140.949477,0.641337979,2.417743,0.000209,18.475253,202.9863
"300","5","1","1","1","1","0","0","0","0","1","1","0",399.657611,7.493988095,10280,65.49930556,1.024017809,3.676125,0.003648,8.370489,425.22
"739","1","1","1","1","1","0","1","0","0","1","0","1",38.707524,7.493988095,748,4.765902778,0.074510245,0.045115056,0.005719104,3.996229,13.526
"433","4","1","1","1","1","0","0","0","1","1","1","1",207.375228,7.332666667,4429.11056,28.22020096,1.692022026,0.037568328,0.025347871,9.622788,145.072
"491","5","1","1","1","1","0","0","0","0","1","1","1",688.63181,7.509857133,29508,121.6844384,3.185421992,0.722314153,0.601018399,21.308527,626.24
"1107","5","1","1","1","1","0","0","0","0","1","0","0",8621.950487,7.481774194,27998,178.3900347,2.788954341,1.813884821,0.214068821,400.717173,630.231
"249","4","0","1","1","0","0","0","0","0","0","0","0",51.923841,7.348666667,1758,11.20114583,0.175118999,0.106032443,0.013441424,3.505990381,15.291
"661","4","1","1","1","1","0","0","0","0","1","1","0",545.8721623,7.493988095,3231,20.58640625,0.321848399,0.194875327,0.024703777,10.85298989,286.182
"485","5","1","1","1","1","0","0","0","0","1","1","1",798.989948,7.347419355,35816,147.6972295,3.866377731,0.876725081,0.729499627,16.825815,584.479
"397","4","1","1","1","1","0","0","0","0","1","0","0",180.187126,6.783333333,7282,46.39746528,0.547939,0.681503,0.055677161,5.716725,110.28
"1070","5","1","1","1","1","0","0","0","0","1","1","0",1279.7756,7.176129032,43751,278.7607118,4.35815206,1.5298,0.334514073,413.1526,343.237
"794","2","1","1","1","1","0","0","0","0","1","1","1",23.820166,6.625517241,1041,6.632760417,0.083183,0.062787129,0.007959341,1.951249,11.152
"134","3","0","0","0","1","0","0","0","0","0","0","0",38.7,7.493988095,698.93,4.45325191,0.069622254,0.042155436,0.005343922,0.54,12.116
"189","1","0","0","0","1","0","0","0","0","0","1","0",19.3974,7.711428571,661.6817,4.215923332,0.065911853,0.039908832,0.005059126,0.7301,17.7
"437","4","1","1","1","1","0","0","0","1","1","1","1",153.379,7.088190038,7380.91,47.02767309,1.3,0.062605899,0.042241067,69.856,181.865
"126","3","0","0","0","1","0","0","0","0","0","0","0",56.3,7.493988095,673.28,4.289822222,0.06706719,0.040608375,0.005147805,0.29,7.516
"1173","4","1","1","1","1","0","0","0","0","1","1","0",1589.131,7.070967742,22672.753,144.4600755,2.258492496,1.367489987,0.173352722,45.21641293,197.243
"144","5","1","1","1","1","0","0","0","0","1","1","0",705.71573,7.494642857,23604,150.3935417,2.351256457,1.423657447,0.180472907,5.475197,276.4044
"811","5","1","1","1","1","0","0","0","0","1","1","0",193.818818,7.493988095,8004,50.99770833,0.79729947,0.48275522,0.061197473,34.688949,36.7905
"474","5","1","1","1","1","0","0","0","0","1","1","1",276.292463,7.716521739,11160,46.02136143,0.746059,0.36426,0.227306674,5.306324,157.172
"927","4","1","1","1","1","0","0","0","0","1","1","1",478.145367,7.847096774,9113,48.254678,0.508041812,3.168277,0.000134,3.974581,119.995
"404","4","1","1","1","1","0","0","0","0","1","0","0",218.212086,7.882539667,5924,37.74493056,0.381928384,0.582139226,0.045294082,3.073034044,208.775
"806","5","1","1","1","1","0","0","0","0","1","1","0",136.0749731,7.493988095,7320,46.63958333,0.729164432,0.441500276,0.055967704,36.38533158,28.195
"686","2","1","1","1","1","0","0","0","0","1","0","0",125.16672,7.493988095,706,4.498298611,0.070326515,0.042581857,0.005397978,2.680221,23.219
"408","4","1","1","1","1","0","0","0","0","1","0","0",283.079756,8.003448276,10669,67.97782986,0.687845025,1.048420561,0.081573693,5.534469989,260.32
"663","4","1","1","1","1","0","0","0","0","1","1","0",1956.791227,7.493988095,8371,53.33605903,0.833857304,0.504890548,0.064003504,31.248855,344.441
"674","4","1","1","1","1","0","0","0","0","1","1","0",1869.191545,7.493988095,14020,89.32881944,1.396569036,0.84560572,0.107194974,48.521797,437.529
"436","4","1","1","1","1","0","0","0","1","1","1","1",99.322482,6.702258065,3660.241792,23.32133225,1.398296486,0.031046677,0.020947623,4.603831,176.447
"92","2","0","0","1","1","0","0","0","0","1","1","1",102.3,7.493988095,1293.5,8.241571181,0.128848934,0.078016476,0.009889921,0.426,7.14
"473","4","1","1","1","1","0","0","0","0","1","0","0",455.147002,7.493988095,10081,64.23137153,1.004194897,0.608027907,0.077077927,20.10460127,445.84
"793","2","1","1","1","1","0","0","0","0","1","1","1",77.29104,7.017983871,3202,20.40163194,0.501984,0.193126214,0.024482048,5.982429,9.974
"940","4","1","1","1","1","0","0","0","0","1","1","1",611.186005,7.385666667,13668,91.606412,1.076539,1.716793,0.011147,16.784461,634.752
"647","4","1","1","1","1","0","0","0","0","1","1","1",501.359625,7.875686808,4942,31.48809028,1.022786,0.298073001,0.037785846,22.680527,300.132
"509","4","0","1","1","0","0","0","0","0","0","0","0",11.68012533,7.493988095,2534.627,16.14944634,0.252480855,0.152874115,0.033557609,5.054822459,1.9215
"339","5","1","1","1","1","0","0","0","0","1","0","0",4741.2,7.493988095,27645,176.1408854,2.753791084,1.667387313,0.211369832,55.13259619,620.778
"591","3","1","1","1","1","0","0","0","0","1","1","0",458.0668912,7.493988095,2929,18.66220486,0.291765386,0.176660425,0.022394727,21.14143746,101.789
"91","2","0","0","1","1","0","0","0","0","1","1","1",98.9,7.493988095,1445.52,9.210170833,0.143992045,0.087185448,0.011052245,0.264,6.34
"1138","2","1","0","1","0","0","0","0","0","0","0","0",203.279,7.955819433,7233.961,46.09138345,0.720593862,0.539,0.208,14.42673361,9.822
"904","4","1","1","1","1","0","0","0","0","1","0","0",187.6375,7.631,10971.32,69.90407014,1.092882011,0.04083,0.08388519,21.88017201,94.0955
"830","2","0","0","1","0","0","0","0","0","0","0","0",7.7,8.124516129,371,2.363836806,0.036956285,0.022376585,0.002836614,3.11,18.2681
"633","4","1","1","1","1","0","0","0","0","1","1","1",957.188,7.493988095,3633.921,23.15362859,0.361984418,0.219177203,0.027784456,7.24715135,176.0685
"937","4","1","1","1","1","0","0","0","0","1","1","1",382.673811,7.770555556,11788,79.00617388,0.657170732,2.417837544,0.000324306,5.141266414,291.62
"1118","5","1","1","1","1","0","0","0","0","1","0","0",9432.584787,7.481774194,26916,171.4960417,2.681173478,1.743786122,0.205796,372.66223,702.868
"39","5","1","1","1","1","0","0","0","0","1","0","0",436.676773,7.311,35817.54373,228.2124748,1.917049,0.208758,0.966628,13.876207,358.397
"382","5","1","1","1","1","0","0","0","0","1","0","0",11328.47438,7.493988095,38895,247.8205729,4.411094,14.466534,0.061022,162.017069,463.28
"487","5","1","1","1","1","0","0","0","0","1","1","1",562.09,7.451851852,32256,205.52,5.08,0.75,0.87,18.58,591.727
"962","4","0","0","1","0","0","0","0","0","0","1","0",43864.31802,7.493988095,6647,28.49885853,0.110179281,0.250627155,0.047357728,6979.581655,106.4875
"963","4","0","0","1","0","0","0","0","0","0","1","0",113364.7865,7.493988095,10095,43.28207866,0.167332607,0.380635043,0.071923615,3602.798135,111.67
"1128","2","1","0","1","0","0","0","0","0","0","0","0",261.116,7.990322581,7367.106,46.93972052,0.733856785,0.603,0.667,14.69226551,7.089
"855","4","1","1","1","1","0","0","0","0","1","1","0",805.59,7.092,7316.57,46.61772899,0.728822761,0.441293398,0.055941479,117.07,3.5
"1062","5","1","1","1","1","0","0","0","0","1","1","0",4317.284,6.849575773,32733,208.5592188,3.260620132,0.6986,0.250271974,497.827,182.946
"748","1","1","1","1","1","0","1","0","0","1","0","1",98.96520612,7.493988095,1293,8.238385417,0.128799127,0.077986319,0.009886099,9.819587041,30.21
"171","5","0","0","1","0","0","0","0","0","0","0","0",1093.5021,7.4845,58881,375.1619271,5.865291112,1.9944,0.0196,128.1497,547.5885
"276","2","1","1","1","1","0","0","0","0","1","0","0",70.97,7.88,700.75,4.46484809,0.069803549,0.042265207,0.005357837,8.056,12.9
"266","4","1","1","1","1","0","0","0","0","1","1","1",628.398,7.280322581,31453,200.4036632,3.133115969,1.280348,0.240485272,44.9995,602.689
"407","4","1","1","1","1","0","0","0","0","1","0","0",301.359607,6.903782034,11428,72.81381944,0.736778793,1.123005921,0.087376902,5.928195992,256.428
"259","4","1","1","1","1","0","0","0","0","1","1","1",380.765,7.375806452,30486.2,194.2436701,3.036810481,0.117552,0.233093253,4.74385,437.446
"801","5","1","1","1","1","0","0","0","0","1","1","0",55.638334,7.493988095,4351,27.72251736,0.433414542,0.262427282,0.033267142,3.107473,14.431
"990","5","1","1","1","1","0","0","0","0","1","0","0",4421.413,7.483333333,21568,137.4211111,2.148445147,1.300857644,0.0329,488.223,94.9718
"826","2","0","0","1","0","0","0","0","0","0","0","0",25.5,7.793225806,269,1.713940972,0.026795797,0.016224532,0.002056737,0.12,5.464
"299","5","1","1","1","1","0","0","0","0","1","1","0",364.473578,7.493988095,9527,60.70154514,0.949009501,1.885103,0.005639,6.666144,404.26
"296","5","1","1","1","1","0","0","0","0","1","1","0",762.820742,7.493988095,7827,49.86994792,0.779668034,1.548724801,0.003943188,2.952743457,337.7
"1133","2","1","0","1","0","0","0","0","0","0","0","0",405.567,7.808387097,10695.128,68.14430514,1.0653698,1.259,1.22,21.32936058,8.29
"810","5","1","1","1","1","0","0","0","0","1","1","0",234.746339,7.493988095,7917,50.44338542,0.788633171,0.477507881,0.060532283,40.774966,33.036
