"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","water","N","P","NH3N","HWsum"
"640","4","0","0","0","0","1","1","1","0","1","0","0",121.9982,7.932333333,7738.2396,152.068155,7.387510611,1.4611,176.99
"398","5","0","0","0","0","1","1","0","1","0","0","0",1559.93,7.298387097,13094.74,257.3315193,2.03,164.38,225.59
"113","5","0","0","0","0","1","1","1","1","0","0","0",1972.25,7.160322581,6983.19,137.2302842,6.666682979,48.44,112.47
"1221","5","0","0","0","0","1","1","1","1","0","0","1",5447.48,7.072166667,28598,561.9941127,27.30182049,55.37,228.568
"773","4","0","0","0","0","1","1","0","1","0","0","1",2.3804,11.39,23,0.185869425,0.001225971,0.010122879,68.17
"1074","3","0","0","0","0","1","1","1","0","0","1","0",828.19,8.02770675,3881.43,76.27599164,13.4003162,1.79,45.952
"238","5","0","0","0","0","0","0","1","1","1","0","1",2393.341,8.657666667,24936.03,788.971,41.966,517.351,212.798
"1446","2","0","0","0","0","0","1","0","0","1","0","0",105.1644,7.544056055,373.02,7.330409257,0.356113192,1.373368297,8.279
"1188","3","0","0","0","0","0","1","1","0","0","0","0",272.71,8.235008484,3894.03,76.52360077,3.717536473,13.73,60.27
"599","2","0","0","0","0","0","0","1","0","0","0","0",24.3099,7.544056055,354,6.956637384,0.337955257,1.303341314,2.991
"36","2","0","0","0","0","1","1","1","1","1","0","0",123.983526,7.584333333,2110,41.46470305,2.014366083,0.139074,8.587
"1187","3","0","0","0","0","0","1","1","0","0","0","0",137.68,8.242580645,1791.11,35.19803046,1.709929495,7.83,58.53
"351","4","0","0","0","0","1","1","1","1","0","0","0",1712.88,6.895483871,7073.869,139.0122642,6.753252032,18.782,149.1145
"669","2","0","0","0","0","0","0","1","0","1","1","1",413.08,6.784193548,1484.62,29.1750367,3.7,1.83,1.318
"1317","3","0","0","0","0","0","1","0","0","1","0","0",38.74649661,7.544056055,288,5.659637194,0.27494665,1.060345476,2.08
"360","3","0","0","0","0","0","1","1","0","1","0","1",111.599,8.165952367,2112.199,41.50791674,2.016465415,53.609,30.372
"1092","3","0","0","0","0","1","1","1","0","0","1","0",5454.06,7.926666667,13831.5,271.8099717,47.7521103,27.95,111.182
"102","5","0","0","0","0","1","1","1","1","0","0","0",573.851058,7.81516129,6620,130.0930494,6.31995425,10.425041,20.967
"517","3","0","0","0","0","0","0","1","0","0","0","0",630.79028,7.544056055,1814.825397,35.66407402,1.732570012,6.681742707,406.88
"677","2","0","0","0","0","0","0","1","0","1","1","1",62.7,8.006333333,638.32,12.54395699,1,0.88,18.653
"344","4","0","0","0","0","1","1","1","1","0","0","0",3086.148,7.068548387,26582.623,522.3888953,25.3777887,49.394,44.607
"888","5","0","0","0","0","1","1","1","1","0","0","0",4666.779228,7.178064516,20885.79,410.4374788,19.93915971,240.115638,176.093
"947","4","0","0","0","0","0","1","0","0","0","0","0",642.8536,7.784032258,3196.416,62.81442667,2.2249,23.2813,417.7218
"29","2","0","0","0","0","0","0","0","0","1","0","0",24.9358,7.616774194,1224.2032,24.05745126,1.168717253,1.0938,46.3086
"428","4","0","0","0","0","0","1","1","0","1","0","0",360.7524,7.267419355,1204.715,23.67447855,5.3569,2.5244,405.164
"1269","3","0","0","0","0","0","0","0","0","1","1","0",1.62636,7.90483871,119,0.430475581,0.00287191,0.019959545,183.861
"615","2","0","0","0","0","1","1","1","0","1","1","0",255.578,6.945555556,2078.31,40.84194644,1.984112404,3.99,72.61
"339","4","0","0","0","0","1","1","1","1","0","0","0",6375.981,6.868548387,22665.845,445.4182618,21.63853526,22.652,30.926
"700","2","0","0","0","0","1","0","0","0","1","0","1",0.0171,8.188913036,0.2132,0.005735808,0.000120333,0.0038,3.54
"369","3","0","0","0","0","0","1","1","0","1","0","1",154.329,8.36358423,3707.686,72.86165829,3.539638352,44.691,61.371
"506","3","0","0","0","0","0","0","1","0","0","0","0",167.3508,7.544056055,606.0219,11.9092503,0.578554484,2.231224236,0.21
"1034","2","0","0","0","0","1","0","0","0","0","0","0",75.73,7.622666667,2673.72,52.5426568,2.552535963,1.93,64.22
"1366","3","0","0","0","0","1","1","1","1","1","0","0",184.033004,7.541935484,715.64948,14.06359866,0.683213289,0.59434,12.76
"890","5","0","0","0","0","1","1","1","1","0","0","0",209.8819107,7.218214286,995.98,19.57251893,0.950838072,12.16665985,181.704
"1175","3","0","0","0","0","1","1","1","0","0","0","0",62.21,7.544056055,1386.8,27.25272521,1.192267314,5.105858008,229.375
"201","2","0","0","0","0","0","0","0","0","1","0","0",7.927,6.754516129,200.361,3.937397805,0.191279812,0.110342087,65.073
"268","4","0","0","0","0","1","1","1","0","0","1","0",617.9972,7.426666667,7536.2654,148.0990554,3.7458,8.3449,336.83
"702","2","0","0","0","0","1","0","0","0","1","0","1",40.7651,7.794333333,439.9628,11.83650256,0.248320187,2.7918,6.72
"767","5","0","0","0","0","1","0","1","1","1","0","0",2538.04,7.986206897,152772,3002.201713,145.8477418,221.45,45.859
"1415","5","0","0","0","0","0","0","1","0","1","1","0",29239.452,7.366229508,101017.595,1985.14909,44.7671,710.2945,310.7598
"463","3","0","0","0","0","1","1","1","0","0","1","1",1227.28,6.687096774,5258.73,103.3420274,11.05,17.14,124.426
"288","4","0","0","0","0","1","1","1","0","1","0","0",661.11,8.176795699,5630,110.6380465,1.82026943,3.620005261,152.52
"1441","2","0","0","0","0","0","1","0","0","1","0","0",68.0124,7.544056055,366.99,7.211910603,0.350356497,1.351167313,7.61
"686","2","0","0","0","0","0","0","1","0","1","1","1",143.9,7.458,1078.77,21.19946811,0.99,2.95,188.838
"1195","3","0","0","0","0","0","1","1","0","0","0","0",375.83,8.230333333,2280.46,44.81450081,2.177100131,2.9,111
"1268","3","0","0","0","0","0","0","0","0","1","1","0",1.726247,8.055833333,110,0.397918605,0.002654707,0.018046,31.4068
"449","3","0","0","0","0","1","1","1","0","0","1","1",266.9496,8.190086,2510.406,49.33328878,5.3039,1.2712,33.767
"896","5","0","0","0","0","1","1","1","1","0","0","0",4017.338447,7.109032258,19064,374.6365398,18.19994076,174.58119,255.645
"1433","2","0","0","0","0","0","1","0","0","1","0","0",132.2853,7.544056055,451.39,8.870498725,0.43093114,1.661907446,5.589
"971","4","0","0","0","0","0","1","0","0","0","0","0",176.835,7.807096774,9602.92,52.832,1.359,19.969,6.209
"177","3","0","0","0","0","1","1","0","0","0","0","0",776.81,7.544056055,3745.8,73.61065625,3.576024869,13.79111835,8.356
"869","4","0","0","0","0","1","1","1","1","0","0","0",7990.93,8.215333333,32532.13,639.3057394,57.85,8.36,511.45
"1169","3","0","0","0","0","1","1","1","0","0","0","0",63.47141449,7.544056055,831.31,16.33650346,0.7146984,3.060679853,57.408
"570","3","0","0","0","0","1","1","1","0","1","0","0",386.8798,6.963548387,1071.8176,21.06284289,2.0324,18.73,3
"1170","3","0","0","0","0","1","1","1","0","0","0","0",26.67,7.544056055,523.05,10.27872651,0.449679419,1.925742018,62.169
"112","5","0","0","0","0","1","1","1","1","0","0","0",830.211336,8.381666667,6042,118.734472,5.768151598,54.656925,107.869
"1178","3","0","0","0","0","0","1","1","0","0","0","0",307.58,7.986551724,2033.38,39.95900374,1.941218818,26.8,16.01
"46","2","0","0","0","0","1","1","1","1","1","0","0",641.545976,7.942580645,5226,102.6988332,4.989136089,8.560322,49.9
"1071","3","0","0","0","0","1","1","1","0","0","1","0",4384.73,7.713870968,13030.53,256.0696953,44.98682759,50.77,36.05
"106","5","0","0","0","0","1","1","1","1","0","0","0",690.909849,8.214,5081,99.84936313,4.850708088,41.565748,67.834
"622","4","0","0","0","0","1","1","1","0","1","0","0",67.0808,7.849666667,5914.3704,116.2263566,5.646306699,0.1346,12.6
"1363","3","0","0","0","0","1","1","1","1","1","0","0",93.949008,7.39516129,1350.826024,26.54578197,1.289601008,29.627637,10.795
"257","4","0","0","0","0","1","1","1","0","0","1","0",95.17,8.035806452,2117.84,41.61877095,1.052644069,8.13,98.809
"325","4","0","0","0","0","1","1","0","0","0","1","1",1139.109,8.324516129,5386.519,105.8532753,1.346,37.261,255.903
"243","5","0","0","0","0","0","0","1","1","1","0","1",4768.493,8.357,25278.4,549.633,50.832,295.188,355.927
"1329","4","0","0","0","0","0","1","0","1","1","1","1",980.215,7.357419355,8336.166,68.692,0.563,2.947,56.996
"598","2","0","0","0","0","0","0","1","0","0","0","0",205.8093,7.544056055,1894,37.21997516,1.808156095,6.973244208,2.753
"732","3","0","0","0","0","0","1","1","0","0","0","0",2129.579,7.224193548,36668.303,804.488,20.689,560.194,361.22
"969","4","0","0","0","0","0","1","0","0","0","0","0",233.0657,7.307136893,15460.33,86.4196,1.420619,6.912227,4.824
"861","4","0","0","0","0","1","1","1","1","0","0","0",4364.2,8.334827586,16764.65,329.4508218,32.22,18.92,207.899
"627","4","0","0","0","0","1","1","1","0","1","0","0",32.1136,7.810769231,1512.0993,29.71504666,1.443564713,0.4444,34.38
"1334","4","0","0","0","0","0","1","0","1","1","1","1",1253.383,7.577666667,8944.028,104.427,0.945,26.491,356.265
"603","2","0","0","0","0","1","1","1","0","1","1","0",117.262,7.219,1932.646,37.97942772,1.845050499,8.694410543,0.5077
"776","4","0","0","0","0","1","1","0","1","0","0","1",6768.08,7.251935484,73589.42,594.696661,3.922542467,76.18,124.375
"1098","3","0","0","0","0","1","1","1","0","0","1","0",1151.29,8.613870968,5446.7,107.0359233,18.80428147,3.42,439.393
"340","4","0","0","0","0","1","1","1","1","0","0","0",4651.454,7.341206897,20321.836,399.3549266,19.40076643,61.435,31.207
"1094","3","0","0","0","0","1","1","1","0","0","1","0",995.27,5.437333333,6628.37,130.2575326,22.88389946,41.62,218.643
"1253","4","0","0","0","0","1","1","1","0","0","1","0",1451.956,7.503333333,9096.807,178.7660668,2.326,94.923,345.075
"595","2","0","0","0","0","0","0","1","0","0","0","0",20.9688,7.544056055,812,15.95703264,0.775196805,2.989585162,2.006
"382","2","0","0","0","0","1","1","1","0","1","0","0",42.466268,7.009,381.60895,7.499195163,0.364312856,7.928951,4.594
"1161","3","0","0","0","0","1","1","1","0","0","0","0",114.32,7.544056055,1576.6,30.98258333,1.355443213,5.804655131,27.39
"1448","2","0","0","0","0","0","1","0","0","1","0","0",92.2991,7.544056055,323.94,6.365912752,0.309257701,1.192667755,8.66
"1077","3","0","0","0","0","1","1","1","0","0","1","0",1400.4688,8.403225806,6664.4844,130.9672354,23.00858144,19.3843,56.812
"217","2","0","0","0","0","0","0","0","0","1","0","0",24.1,7.622982677,235.97,4.63716871,0.5,0.95,156.6485
"145","4","0","0","0","0","1","0","1","1","0","0","0",8900.01,6.927741935,25533,244.1648964,6.102889363,48.04,221.5
"216","2","0","0","0","0","0","0","0","0","1","0","0",12.56,6.590740741,556.83,10.94255479,0.71,0.24,147.2948
"1349","4","0","0","0","0","1","1","1","1","0","1","0",1114.188,7.934291933,4901.578,99.636,9.273,31.854,182.339
"769","5","0","0","0","0","1","0","1","1","1","0","0",1164.38,7.81,100970,1984.213776,96.39362245,184.01,475.145
"1351","4","0","0","0","0","1","1","1","1","0","1","0",178.42,7.377,2078.085,27.01,3.93,2.272,277.27
"296","4","0","0","0","0","1","1","1","0","1","0","0",477.79,8.372666667,6348,124.7478365,2.052410363,4.081668454,488.466
"782","4","0","0","0","0","1","1","0","1","0","0","1",3436.37,7.171785714,22707,183.5016104,1.210352953,90.2887,175.711
"1131","4","0","0","0","0","1","0","0","0","0","0","0",1376.88,7.333333333,13066.76,390.66,19.97,205.92,177.872
"1136","4","0","0","0","0","1","0","0","0","0","0","0",1155.8559,7.824516129,12823.0009,113.52,50.92,23.7289,267.02
"289","4","0","0","0","0","1","1","1","0","1","0","0",610.25,8.508709677,5155,101.3035755,1.666694301,3.31458741,170.21
"775","4","0","0","0","0","1","1","0","1","0","0","1",5462.51,7.835483871,40914,506.635,2.36141,16.7797,114.634
"1274","3","0","0","0","0","0","0","0","0","1","1","0",2.674986,7.889259259,117,0.350405,0.00208,0.041569,461.009
"316","4","0","0","0","0","1","1","0","0","0","1","1",608.932,7.258,2811.786,55.25586328,0.321709028,3.376,32.482
"256","4","0","0","0","0","1","1","1","0","0","1","0",98.11,7.93862069,3342.03,65.67596281,1.661111348,6.6,34.567
"127","4","0","0","0","0","1","1","1","0","0","0","0",148.186,8.025322581,4945.781,97.19210451,12.536,1.003,2.415
"1154","2","0","0","0","0","1","1","1","0","0","0","0",117.61,7.866774194,1251.46,12.571177,0.810096,6.36,0.775
"784","4","0","0","0","0","1","1","0","1","0","0","1",2983.27,8.005666667,31745.57,256.5448196,1.692136539,14.56,197.329
"818","4","0","0","0","0","1","1","1","1","0","1","1",2753.296,7.654516129,12211.858,144.17,6.033,52.993,333.445
"346","4","0","0","0","0","1","1","1","1","0","0","0",4906.919,7.211833333,20370.193,400.3052151,19.4469317,49.674,57.507
"1368","3","0","0","0","0","1","1","1","1","1","0","0",43.737054,6.615806452,762.7648,14.98948622,0.728193148,0.83788,13.92
"1068","2","0","0","0","0","0","0","1","0","0","0","0",22.78,7.544056055,131.66,2.587318864,0.125692625,0.48473988,209
"938","4","0","0","0","0","0","1","0","0","0","0","0",1217.79,7.257166667,9882.23,194.2008211,4.18,106.2,142
"897","5","0","0","0","0","1","1","1","1","0","0","0",996.2489384,7.218214286,4727.63,92.9051062,4.513354277,57.75162767,265.494
"12","2","0","0","0","0","0","0","0","0","1","0","0",3.14,8.355,178.35,3.504848241,0.170266441,0.02,6.6375
"146","4","0","0","0","0","1","0","1","1","0","0","0",5790.7,7.422258065,16098,153.9406455,3.847738729,10.6689,423.559
"1128","4","0","0","0","0","1","0","0","0","0","0","0",1198.03,7.018387097,9731.46,182.02,9.51,49.503,91.724
"271","4","0","0","0","0","1","1","1","0","0","1","0",892.3218,7.168,8820.6094,173.3383647,5.2182,34.6397,355.238
"1439","2","0","0","0","0","0","1","0","0","1","0","0",179.4655,7.544056055,655.65,12.8845178,0.625933233,2.413942748,7.05
"41","2","0","0","0","0","1","1","1","1","1","0","0",900.861672,7.633228067,9048,177.8069352,8.637907259,17.427462,28.64
"833","2","0","0","0","0","0","0","0","0","1","0","0",100.9442,7.14516129,566.5678,11.13391734,0.540888607,2.085963902,1.577
"1416","5","0","0","0","0","0","0","1","0","1","1","0",9188.231,7.160645161,94926.69,1865.45356,37.457,406.663,319.2445
"387","2","0","0","0","0","1","1","1","0","1","0","0",348.87714,6.965806452,3211.80211,63.11678708,3.066229969,68.934037,251.086
"292","4","0","0","0","0","1","1","1","0","1","0","0",1244.29,8.176795699,9600,188.6545731,3.103834197,6.172655506,238.207
"701","2","0","0","0","0","1","0","0","0","1","0","1",21.2663,7.919354839,214.1405,5.761111111,0.120863421,1.8399,3.56
"738","3","0","0","0","0","1","1","0","0","1","1","0",417.174,7.093333333,3677.284,72.26421284,3.510614297,2.415,15.467
"48","4","0","0","0","0","0","0","1","1","0","0","0",2446.54,7.544056055,11759.43,231.0906507,11.22644405,43.29534167,91.589
"992","4","0","0","0","0","1","1","1","1","1","0","1",195.292,6.921935484,1694.408,33.29768937,2.476,45.898,259.251
"359","3","0","0","0","0","0","1","1","0","1","0","1",1037.279,8.36358423,4363.229,85.74407338,4.165469435,61.563,30.077
"14","2","0","0","0","0","0","0","0","0","1","0","0",9.54,7.661666667,361.48,7.103630739,0.345096233,0.18,12.67
"936","4","0","0","0","0","1","1","1","0","1","1","1",2773.45,8.062580645,16575.3,353.039,15.82403892,10.719008,241.1898
"543","5","0","0","0","0","1","1","1","0","0","0","0",1722.5,8.223870968,9075,178.3375262,8.663683507,35.96,512.22
"240","5","0","0","0","0","0","0","1","1","1","0","1",3750.242,8.124,30809.36,1584.1,18.923,1082.449,313.831
"612","2","0","0","0","0","1","1","1","0","1","1","0",66.116,7.276333333,1294.567,25.44020675,1.235891875,5.128,56.224
"352","3","0","0","0","0","0","1","1","0","1","0","1",53.469,8.468005964,684.358,13.44867358,0.653340068,1.287,1.109
"1171","3","0","0","0","0","1","1","1","0","0","0","0",54.55,7.544056055,1651.69,32.45821582,1.42,6.081118123,100.212
"1123","4","0","0","0","0","1","0","0","0","0","0","0",841.65,7.356206897,4781.59,207.75,4.6346,20.84,6.82
"934","4","0","0","0","0","1","1","1","0","1","1","1",1129.529905,7.947692308,6578.56397,153.261588,6.280396272,7.611776,15.533
"1155","2","0","0","0","0","1","1","1","0","0","0","0",127.8985,7.780666667,994.522,0.910586,0.870071,2.317576,1.66
"1198","2","0","0","0","0","1","1","0","0","0","1","0",99.38,6.614,1228,24.13206414,1.19235,1.69672,2.057
"973","4","0","0","0","0","0","1","0","0","0","0","0",1286.58,7.185806452,35019.19,240.74,6.89,19.04,9.741
"52","4","0","0","0","0","0","0","1","1","0","0","0",5473,7.544056055,43402,852.9151857,41.43484205,159.795536,370.09
"558","2","0","0","0","0","1","0","0","0","0","0","0",5.82,7.544056055,357.74,7.030134061,0.341525745,1.317111079,6.08
"1400","2","0","0","0","0","0","1","0","0","1","0","0",8.58,7.544056055,132.838,2.610468353,0.126817233,0.489076987,0.1765
"133","4","0","0","0","0","1","1","1","0","0","0","0",2201.807,8.183834677,9290.064,182.5638602,19.894,252.831,128.484
"209","2","0","0","0","0","0","0","0","0","1","0","0",8.54,8.352333333,267.46,5.255995013,0.35,0.1,79.2135
"73","2","0","0","0","0","0","1","0","0","1","0","0",425.701,7.544056055,2049,40.26596045,1.956130855,7.543916252,0.618
"266","4","0","0","0","0","1","1","1","0","0","1","0",699.42,8.406,11821.76,232.3155298,5.875847818,7.52,311.957
"373","3","0","0","0","0","0","1","1","0","1","0","1",1596.629,8.36358423,7463.832,146.6756291,7.125540298,141.336,103.803
"1194","3","0","0","0","0","0","1","1","0","0","0","0",704.88,8.133548387,2558.61,50.28057056,2.442643224,8.94,87.75
"358","3","0","0","0","0","0","1","1","0","1","0","1",110.747,8.249666667,1465.623,28.80171681,1.399194911,2.612,25.841
"597","2","0","0","0","0","0","0","1","0","0","0","0",8.9707,7.544056055,864,16.97891158,0.82483995,3.181036428,2.241
"1137","4","0","0","0","0","1","0","0","0","0","0","0",1186.379,6.745666667,9048.99,142.35,9.31,65.06,273.336
"674","2","0","0","0","0","0","0","1","0","1","1","1",44.9,7.817419355,814.28,16.0018381,0.37,3.72,14.946
"829","2","0","0","0","0","0","0","0","0","1","0","0",58.5949,7.093225806,329.8264,6.481589447,0.314877305,1.214340039,0.975
"710","2","0","0","0","0","1","0","0","0","1","0","1",18.7416,7.961612903,405.0215,10.8705,0.1926,0.6813,31.93
"488","4","0","0","0","0","0","0","0","0","1","0","0",18.19476,7.220666667,284,5.581031121,0.000564,0.084068,43.82
"591","2","0","0","0","0","0","0","1","0","0","0","0",11.0909,7.544056055,188,3.69448539,0.179479063,0.692169964,0.98
"287","4","0","0","0","0","1","1","1","0","1","0","0",808.95,8.176795699,4892,96.13522622,1.581662176,3.145482368,127.1
"1024","2","0","0","0","0","0","0","0","0","1","0","0",0.37,6.879354839,1.614,0.03171755,0.001540847,0.013,160.23
"982","4","0","0","0","0","0","1","0","0","0","0","0",446.47757,7.697401129,30255.23,187.907,2.961404,1.486638,34.937
"1036","2","0","0","0","0","1","0","0","0","0","0","0",87.62,7.619666667,1957.33,38.46450579,1.868615718,27.28041513,196.841
"1324","3","0","0","0","0","0","1","0","0","1","0","0",93.36829392,7.544056055,694,13.63815352,0.662545053,2.555138057,15.695
